FractureX[m],FractureY[m],FractureZ[m],Formation
14667498.46,4521355.25,-6640.688098,Fracture
14669127.85,4521350.664,-6658.896548,Fracture
14668230.28,4521377.209,-6666.555949,Fracture
14667296.04,4521386.311,-6656.668963,Fracture
14667491.55,4521392.167,-6654.829654,Fracture
14667553.12,4521405.297,-6660.708148,Fracture
14669821.04,4521413.147,-6649.414721,Fracture
14669896.49,4521407.458,-6666.309192,Fracture
14667831.86,4521427.433,-6673.878421,Fracture
14668459.96,4521421.473,-6651.382815,Fracture
14667642.55,4521430.316,-6661.81174,Fracture
14667117.76,4521478.442,-6648.329806,Fracture
14667748.3,4521470.73,-6669.204707,Fracture
14667151.42,4521495.355,-6657.527285,Fracture
14667350.68,4521501.068,-6641.869586,Fracture
14667181.1,4521517.057,-6655.36008,Fracture
14666781.32,4521545.742,-6648.105273,Fracture
14666848.07,4521530.735,-6633.655642,Fracture
14668020.33,4521572.933,-6642.356433,Fracture
14667360.94,4521589.09,-6656.70787,Fracture
14668340.05,4521584.272,-6660.597049,Fracture
14667251.59,4521597.16,-6639.185199,Fracture
14666687.28,4521606.983,-6634.819033,Fracture
14668343.92,4521613.433,-6635.72626,Fracture
14666848.29,4521603.224,-6650.618289,Fracture
14666961.39,4521604.531,-6646.896664,Fracture
14669727.22,4521631.12,-6662.799258,Fracture
14669915.89,4521632.59,-6658.602084,Fracture
14669964.86,4521636.248,-6660.495016,Fracture
14667196.06,4521647.123,-6650.387729,Fracture
14666971.6,4521647.556,-6644.633139,Fracture
14667352.18,4521681.886,-6646.56589,Fracture
14666373.4,4521699.944,-6662.26398,Fracture
14667843.55,4521696.614,-6666.662045,Fracture
14666427.67,4521695.008,-6646.736895,Fracture
14670040.21,4521705.506,-6661.629214,Fracture
14666565.94,4521710.191,-6645.446521,Fracture
14667618.91,4521727.368,-6651.080478,Fracture
14666321.37,4521736.321,-6667.02373,Fracture
14666433.37,4521714.848,-6668.378306,Fracture
14667555.69,4521735.019,-6658.777575,Fracture
14668830.59,4521730.972,-6662.706958,Fracture
14669648.53,4521737.693,-6654.982196,Fracture
14666529.9,4521747.551,-6667.868739,Fracture
14668370.78,4521765.289,-6649.747104,Fracture
14667605.23,4521776.575,-6659.271907,Fracture
14668919.17,4521784.981,-6647.773227,Fracture
14667457.04,4521804.894,-6647.417514,Fracture
14666916.4,4521797.554,-6613.713229,Fracture
14667798.78,4521820.061,-6639.056643,Fracture
14669398.16,4521814.561,-6660.502871,Fracture
14667342.58,4521831.693,-6629.719317,Fracture
14667060.6,4521818.719,-6626.318209,Fracture
14666395.98,4521826.241,-6649.391681,Fracture
14666657.67,4521844.141,-6656.443293,Fracture
14666706.55,4521838.873,-6644.433841,Fracture
14666810.42,4521837.863,-6619.770785,Fracture
14666493.85,4521843.371,-6665.61763,Fracture
14667403.99,4521894.858,-6641.146182,Fracture
14666653.86,4521880.554,-6642.263659,Fracture
14666871.93,4521872.79,-6617.339572,Fracture
14667996.68,4521904.717,-6661.829242,Fracture
14667565.28,4521913.74,-6649.533953,Fracture
14666195.86,4521925.698,-6672.481662,Fracture
14667293.25,4521940.201,-6614.414889,Fracture
14667800.08,4521949.874,-6667.263064,Fracture
14666128.26,4521953.146,-6643.674258,Fracture
14666880.21,4521944.233,-6617.741717,Fracture
14667344.24,4521972.562,-6624.816241,Fracture
14666946.42,4521968.75,-6633.474345,Fracture
14666286.52,4521988.051,-6656.896319,Fracture
14666387.89,4521990.496,-6671.663829,Fracture
14666967.31,4521990.622,-6611.554522,Fracture
14667311.45,4522020.546,-6641.015414,Fracture
14668801.5,4521998.706,-6655.618823,Fracture
14668203.9,4522011.082,-6660.752391,Fracture
14667133.65,4522015.926,-6614.983752,Fracture
14666512.96,4522033.877,-6639.486743,Fracture
14668954.11,4522051.801,-6653.054721,Fracture
14667062.04,4522046.831,-6616.119738,Fracture
14666634.67,4522063.824,-6637.69028,Fracture
14666895.77,4522063.672,-6613.058581,Fracture
14667628.14,4522080.605,-6645.850573,Fracture
14666551.04,4522073.992,-6659.880328,Fracture
14668454.52,4522080.209,-6633.405185,Fracture
14668476.35,4522087.683,-6636.467944,Fracture
14666532.36,4522081.431,-6648.621386,Fracture
14668092.56,4522089.472,-6645.018451,Fracture
14668361.7,4522095.077,-6651.694278,Fracture
14666614.1,4522102.941,-6662.302043,Fracture
14667007.06,4522098.119,-6636.043231,Fracture
14668906.09,4522110.801,-6632.030291,Fracture
14668111.72,4522127.563,-6665.608714,Fracture
14669207.38,4522122.095,-6642.609576,Fracture
14667063.69,4522112.779,-6615.580737,Fracture
14668154.78,4522135.719,-6662.235362,Fracture
14668468.26,4522131.045,-6636.558917,Fracture
14667153.17,4522127.066,-6634.040042,Fracture
14670191.4,4522138.193,-6650.209361,Fracture
14668419.13,4522151.644,-6661.182795,Fracture
14665175.75,4522173.428,-6659.67776,Fracture
14666240.82,4522173.653,-6676.310885,Fracture
14667726.16,4522187.142,-6663.815928,Fracture
14666128.58,4522185.463,-6660.055728,Fracture
14666861.71,4522179.825,-6644.798716,Fracture
14667184.53,4522175.076,-6617.63956,Fracture
14667604.74,4522194.151,-6647.726794,Fracture
14669416.67,4522188.52,-6642.044986,Fracture
14666061.94,4522209.315,-6661.685031,Fracture
14667041.5,4522204.673,-6616.95151,Fracture
14668098.05,4522248.131,-6640.085254,Fracture
14668333.51,4522247.928,-6638.586444,Fracture
14666160.99,4522241.243,-6674.217517,Fracture
14666326.72,4522240.731,-6668.34833,Fracture
14669982.17,4522247.237,-6654.144999,Fracture
14667773.77,4522270.112,-6653.020404,Fracture
14669716.02,4522269.478,-6654.127253,Fracture
14667573.73,4522293.93,-6658.319835,Fracture
14668058.53,4522283.527,-6661.841632,Fracture
14666918.37,4522281.878,-6645.611979,Fracture
14667513.95,4522306.269,-6653.924313,Fracture
14667894.5,4522294.767,-6651.209475,Fracture
14666181.29,4522305.008,-6673.005626,Fracture
14667521.68,4522318.682,-6631.129702,Fracture
14666753.04,4522308.256,-6633.936221,Fracture
14667428.62,4522329.646,-6629.118365,Fracture
14665813.17,4522323.986,-6659.565768,Fracture
14666566.3,4522331.935,-6674.435382,Fracture
14666837.59,4522334.674,-6656.395259,Fracture
14666970.9,4522341.395,-6647.948558,Fracture
14669798.56,4522349.754,-6646.051349,Fracture
14667235.02,4522343.686,-6637.741854,Fracture
14667921.05,4522371.224,-6647.865939,Fracture
14668005.73,4522370.005,-6664.393954,Fracture
14668921.41,4522370.347,-6655.753527,Fracture
14667996.2,4522386.424,-6661.532046,Fracture
14665850.59,4522379.08,-6666.670028,Fracture
14666038.86,4522386.55,-6645.834048,Fracture
14668485.48,4522389.981,-6645.269122,Fracture
14666109.17,4522392.803,-6659.78963,Fracture
14667259.67,4522392.558,-6645.761485,Fracture
14667693.81,4522416.362,-6632.530139,Fracture
14667810.83,4522428.986,-6659.526599,Fracture
14667229.49,4522414.465,-6650.775195,Fracture
14666378.57,4522435.159,-6676.212771,Fracture
14667281.31,4522424.215,-6651.643641,Fracture
14668816.64,4522444.959,-6658.493151,Fracture
14669001.01,4522440.679,-6644.727771,Fracture
14666981.42,4522445.183,-6630.397143,Fracture
14667240.16,4522438,-6634.902514,Fracture
14666460.44,4522466.229,-6654.786578,Fracture
14667081.42,4522446.925,-6645.89357,Fracture
14667126.04,4522460.933,-6649.916774,Fracture
14667640.46,4522483.418,-6639.650149,Fracture
14668987.87,4522472.546,-6629.280337,Fracture
14666975.37,4522474.716,-6630.870227,Fracture
14670102.8,4522492.857,-6640.32854,Fracture
14664911.53,4522506.26,-6665.669352,Fracture
14665602.85,4522506.375,-6667.246264,Fracture
14668319.08,4522513.878,-6630.426089,Fracture
14666667.27,4522513.8,-6656.194796,Fracture
14667128.13,4522509.865,-6651.131312,Fracture
14667793.81,4522532.022,-6631.890811,Fracture
14668074.17,4522526.342,-6661.138041,Fracture
14667174.72,4522520.329,-6648.154467,Fracture
14666423.12,4522534.467,-6662.830218,Fracture
14667673.07,4522553.533,-6651.429049,Fracture
14667957.19,4522569.039,-6652.041446,Fracture
14666943.4,4522588.691,-6653.599978,Fracture
14668182.89,4522599.16,-6657.660031,Fracture
14670065.05,4522596.799,-6632.052844,Fracture
14668573.24,4522612.5,-6632.624774,Fracture
14667227.53,4522601.843,-6632.259173,Fracture
14667886.26,4522622.718,-6646.762759,Fracture
14667844.07,4522637.311,-6634.562701,Fracture
14668247.08,4522635.511,-6645.196292,Fracture
14668264.41,4522633.202,-6641.22507,Fracture
14667253.56,4522629.214,-6633.440844,Fracture
14667714.21,4522650.046,-6649.210452,Fracture
14667159.62,4522638.091,-6628.447192,Fracture
14667899.5,4522651.962,-6662.399524,Fracture
14668220.9,4522651.356,-6630.059619,Fracture
14668680.89,4522656.38,-6650.074435,Fracture
14668235.53,4522662.45,-6638.302447,Fracture
14667580.84,4522686.178,-6652.25471,Fracture
14667944.29,4522689.96,-6638.217944,Fracture
14668968.14,4522686.242,-6644.204272,Fracture
14666824.19,4522681.081,-6640.207629,Fracture
14667910,4522699.512,-6652.535998,Fracture
14667224.98,4522683.982,-6653.015384,Fracture
14669288.69,4522715.864,-6641.646685,Fracture
14667059.82,4522714.177,-6629.772616,Fracture
14667102.6,4522726.986,-6638.83565,Fracture
14668117.98,4522748.219,-6643.829379,Fracture
14667176.29,4522742.674,-6652.387835,Fracture
14666622.52,4522783.862,-6669.235591,Fracture
14667364.71,4522774.471,-6633.384646,Fracture
14668132.98,4522811.694,-6649.687655,Fracture
14665131.54,4522818.259,-6630.000415,Fracture
14667640.06,4522831.16,-6644.890902,Fracture
14667841.37,4522830.685,-6650.018222,Fracture
14668329.83,4522838.551,-6644.337146,Fracture
14667103.9,4522834.495,-6634.696505,Fracture
14666349.22,4522838.777,-6654.552737,Fracture
14666493.14,4522842.819,-6645.467334,Fracture
14668592.31,4522862.884,-6627.319598,Fracture
14667166.99,4522860.063,-6635.156848,Fracture
14667378.86,4522850.282,-6644.558368,Fracture
14665895.68,4522873.38,-6650.471667,Fracture
14666661.82,4522877.533,-6665.570712,Fracture
14667612.1,4522902.208,-6642.528247,Fracture
14668458.26,4522893.65,-6637.118121,Fracture
14666910.65,4522896.841,-6655.576736,Fracture
14667696.51,4522914.936,-6630.663424,Fracture
14669518.82,4522914.462,-6646.393603,Fracture
14667422.85,4522906.366,-6652.207362,Fracture
14667865.5,4522928.737,-6635.439471,Fracture
14667138.82,4522933.855,-6644.275927,Fracture
14667190.46,4522931.687,-6639.099749,Fracture
14667004.21,4522940.931,-6647.073382,Fracture
14668173.91,4522956.136,-6658.697284,Fracture
14667182.37,4522952.509,-6649.833476,Fracture
14666646.47,4522962.864,-6644.922412,Fracture
14669125.82,4522974.442,-6659.04674,Fracture
14667259.47,4522971.212,-6645.348681,Fracture
14669881.82,4522985.79,-6648.963321,Fracture
14667216.21,4522975.065,-6636.641818,Fracture
14665194.89,4522988.616,-6646.274203,Fracture
14667313.49,4522981.449,-6638.929782,Fracture
14668099.33,4523010.282,-6651.901767,Fracture
14667311.23,4523011.246,-6649.144206,Fracture
14668275.5,4523027.815,-6632.980578,Fracture
14668344.96,4523029.269,-6648.086688,Fracture
14666928.28,4523016.508,-6651.162216,Fracture
14667129.52,4523020.347,-6653.198245,Fracture
14668188.84,4523039.285,-6634.898989,Fracture
14670198.33,4523036.639,-6668.595385,Fracture
14666504.97,4523042.72,-6632.712436,Fracture
14668322.58,4523054.873,-6634.812304,Fracture
14667361.5,4523066.477,-6629.977557,Fracture
14667903.05,4523085.114,-6653.848384,Fracture
14667544.27,4523068.978,-6647.424701,Fracture
14668600.08,4523094.233,-6652.526873,Fracture
14666379.55,4523101.555,-6645.121585,Fracture
14666883.78,4523093.834,-6633.982577,Fracture
14668371.73,4523110.676,-6645.66521,Fracture
14667491.27,4523089.07,-6647.448634,Fracture
14668059.8,4523117.032,-6637.289553,Fracture
14668459.45,4523140.208,-6638.346072,Fracture
14666675.61,4523158.723,-6640.962173,Fracture
14667228.74,4523163.85,-6621.092089,Fracture
14666890.48,4523170.125,-6638.073169,Fracture
14667300.53,4523164.689,-6635.453906,Fracture
14668088.02,4523190.702,-6647.962069,Fracture
14668533.94,4523187.715,-6651.117038,Fracture
14666918.87,4523179.814,-6647.334292,Fracture
14667397.9,4523176.997,-6645.033107,Fracture
14668090.19,4523195.99,-6630.437716,Fracture
14667305.22,4523224.06,-6645.067019,Fracture
14668257.89,4523243.443,-6657.940287,Fracture
14667983.23,4523257.102,-6655.660739,Fracture
14667104.15,4523245.101,-6633.253512,Fracture
14667308.82,4523267.302,-6639.213946,Fracture
14667265.82,4523277.596,-6650.622195,Fracture
14668116.81,4523299.55,-6628.170718,Fracture
14666894.09,4523288.734,-6619.269702,Fracture
14667963.94,4523313.233,-6646.046084,Fracture
14669226.57,4523304.255,-6638.584811,Fracture
14666063.07,4523303.458,-6632.729113,Fracture
14667298.78,4523296.608,-6633.785067,Fracture
14668247.89,4523324.717,-6642.468417,Fracture
14666468.83,4523318.927,-6627.748477,Fracture
14666538.56,4523320.412,-6619.001895,Fracture
14667033.82,4523321.787,-6642.426349,Fracture
14667056.9,4523322.298,-6635.563983,Fracture
14668181.32,4523332.993,-6637.169787,Fracture
14666865.89,4523334.81,-6640.201396,Fracture
14667706.37,4523326.363,-6627.087588,Fracture
14668273.98,4523340.635,-6629.628604,Fracture
14666807.42,4523347.634,-6620.5974,Fracture
14667952.07,4523377.747,-6639.652682,Fracture
14668025.07,4523379.109,-6638.672915,Fracture
14668825.29,4523379.758,-6648.941119,Fracture
14666120.56,4523389.478,-6612.64992,Fracture
14666230.38,4523401.242,-6638.44427,Fracture
14668770.86,4523420.322,-6659.101893,Fracture
14667640.48,4523413.316,-6632.198855,Fracture
14668042.44,4523445.08,-6652.850566,Fracture
14669354.38,4523434.987,-6640.176928,Fracture
14667395.58,4523448.327,-6640.445468,Fracture
14667490.38,4523466.437,-6648.266665,Fracture
14669419.51,4523483.096,-6630.458834,Fracture
14666932.42,4523484.876,-6640.505259,Fracture
14669503.89,4523493.274,-6657.5096,Fracture
14667269.91,4523491.696,-6645.432986,Fracture
14668037.44,4523508.973,-6630.639346,Fracture
14667386.45,4523512.557,-6634.827823,Fracture
14668036.23,4523530.076,-6649.398562,Fracture
14666630.22,4523525.284,-6612.816195,Fracture
14668403.99,4523530.829,-6659.225764,Fracture
14668668.36,4523540.555,-6629.657855,Fracture
14666741.77,4523556.057,-6617.17055,Fracture
14668079.7,4523569.996,-6634.704623,Fracture
14668803.61,4523561.192,-6636.885257,Fracture
14669544.74,4523563.07,-6630.283984,Fracture
14668012.99,4523579.82,-6634.551913,Fracture
14668352.46,4523576.255,-6647.196673,Fracture
14668037.43,4523600.037,-6646.983859,Fracture
14668308.46,4523599.856,-6632.18909,Fracture
14668212.44,4523604.604,-6654.957713,Fracture
14668059.35,4523621.307,-6626.417773,Fracture
14668378.1,4523612.045,-6627.508715,Fracture
14668563.73,4523618.384,-6640.521991,Fracture
14667485.46,4523612.765,-6637.951648,Fracture
14667556.37,4523619.43,-6626.327212,Fracture
14668928.09,4523632.698,-6632.096026,Fracture
14667643.04,4523625.479,-6647.605227,Fracture
14667022.13,4523651.371,-6633.201434,Fracture
14670599.36,4523661.917,-6638.844027,Fracture
14665891.57,4523664.373,-6639.235141,Fracture
14667164.07,4523660.671,-6636.635867,Fracture
14667328.45,4523662.288,-6644.522334,Fracture
14666167.63,4523675.45,-6631.970126,Fracture
14666656.76,4523672.651,-6621.350497,Fracture
14667023.22,4523680.843,-6621.23041,Fracture
14667657.11,4523699.559,-6649.134646,Fracture
14666985.28,4523718.218,-6627.756549,Fracture
14667815.85,4523724.877,-6635.026645,Fracture
14665618.42,4523739.288,-6651.549868,Fracture
14667719.7,4523734.308,-6635.525515,Fracture
14668729,4523764.205,-6646.344409,Fracture
14668631.82,4523773.276,-6632.586566,Fracture
14669531.59,4523776.721,-6630.91344,Fracture
14668207.75,4523825.755,-6644.592318,Fracture
14667310.07,4523815.064,-6644.137362,Fracture
14667644.9,4523813.03,-6627.631259,Fracture
14667340.38,4523837.429,-6650.112712,Fracture
14668998.86,4523857.672,-6640.707278,Fracture
14667688.01,4523858.24,-6626.339267,Fracture
14668289.55,4523883.777,-6639.188983,Fracture
14668891.44,4523871.775,-6635.737063,Fracture
14668203.84,4523902.603,-6653.793353,Fracture
14668424.06,4523928.254,-6652.985255,Fracture
14667147.2,4523921.954,-6649.742793,Fracture
14668183.35,4523953.645,-6648.978045,Fracture
14666976.52,4523947.445,-6632.49956,Fracture
14667099.19,4523962.412,-6645.441897,Fracture
14667391.81,4523969.703,-6648.776362,Fracture
14667751.78,4523976.338,-6625.582354,Fracture
14668026.55,4523995.915,-6645.494448,Fracture
14666225.56,4524012.067,-6649.676638,Fracture
14668459.74,4524052.298,-6654.714946,Fracture
14667727.04,4524038.525,-6646.794154,Fracture
14669602.65,4524056.132,-6658.353442,Fracture
14668343.74,4524075.805,-6654.609172,Fracture
14668259.79,4524079.315,-6634.698581,Fracture
14668245,4524088.043,-6643.188113,Fracture
14668815.01,4524087.262,-6648.59389,Fracture
14669013.58,4524086.452,-6650.169772,Fracture
14668426.95,4524098.231,-6632.30675,Fracture
14668424.72,4524124.953,-6649.816867,Fracture
14667972.16,4524100.542,-6641.368533,Fracture
14667326.59,4524117.474,-6626.159365,Fracture
14669036.69,4524144.47,-6642.938891,Fracture
14666306.45,4524154.165,-6636.271411,Fracture
14668016.12,4524146.015,-6652.884478,Fracture
14668125.07,4524158.247,-6632.569491,Fracture
14668310.99,4524203.086,-6651.357272,Fracture
14667614.12,4524188.322,-6644.866664,Fracture
14668761.92,4524213.674,-6657.963641,Fracture
14668959.99,4524229.891,-6651.74319,Fracture
14667330.92,4524225.545,-6620.93735,Fracture
14667485.93,4524230.865,-6628.723605,Fracture
14665831.79,4524248.477,-6629.236331,Fracture
14668034.06,4524236.617,-6627.752291,Fracture
14668175.26,4524234.168,-6652.914767,Fracture
14668643.66,4524260.116,-6634.817859,Fracture
14668720.58,4524254.461,-6643.357745,Fracture
14666422.2,4524259.371,-6649.391635,Fracture
14667190.22,4524265.124,-6654.41051,Fracture
14667253.5,4524261.917,-6628.282016,Fracture
14667799.22,4524262.388,-6625.913287,Fracture
14667160.42,4524270.988,-6654.443545,Fracture
